,Solar8000/HR,Solar8000/ART_SBP,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ETCO2
1970-01-01 01:50:47+00:00,106.5,119.41666666666667,60.416666666666664,87.58333333333333,87.97464387464387,20.45049504950495
1970-01-01 01:50:48+00:00,105.6923076923077,119.79166666666667,60.833333333333336,87.75,88.0429249762583,20.44595709570957
1970-01-01 01:50:49+00:00,104.92307692307692,119.79166666666667,61.208333333333336,87.75,88.0727445394112,20.483085808580856
1970-01-01 01:50:50+00:00,104.3076923076923,119.70833333333333,61.291666666666664,87.83333333333333,87.98717948717947,20.520214521452147
1970-01-01 01:50:51+00:00,103.73076923076923,119.91666666666667,61.333333333333336,88.08333333333333,88.06315289648623,20.515676567656765
1970-01-01 01:50:52+00:00,103.84615384615384,119.70833333333333,61.208333333333336,88.04166666666667,88.25451092117758,20.46947194719472
1970-01-01 01:50:53+00:00,103.92307692307692,120.0,61.125,88.08333333333333,88.33048433048432,20.423267326732674
1970-01-01 01:50:54+00:00,102.73076923076923,120.70833333333333,61.25,88.33333333333333,88.17568850902185,20.543729372937293
1970-01-01 01:50:55+00:00,101.65384615384616,120.66666666666667,61.291666666666664,88.54166666666667,87.98243114909782,20.664191419141915
1970-01-01 01:50:56+00:00,101.38461538461539,120.70833333333333,61.375,88.70833333333333,87.7891737891738,20.659653465346533
1970-01-01 01:50:57+00:00,101.11538461538461,121.79166666666667,61.541666666666664,88.91666666666667,87.67283950617283,20.655115511551156
1970-01-01 01:50:58+00:00,101.23076923076923,122.45833333333333,61.791666666666664,88.95833333333333,87.8641975308642,20.650577557755778
1970-01-01 01:50:59+00:00,101.23076923076923,122.04166666666667,62.125,89.0,88.01709401709401,20.646039603960396
1970-01-01 01:51:00+00:00,101.1923076923077,121.79166666666667,62.291666666666664,89.20833333333333,88.05460588793923,20.47483498349835
1970-01-01 01:51:01+00:00,101.11538461538461,122.45833333333333,62.5,89.54166666666667,88.09211775878443,20.261963696369637
1970-01-01 01:51:02+00:00,101.07692307692308,123.125,62.708333333333336,89.79166666666667,88.28347578347578,20.215759075907588
1970-01-01 01:51:03+00:00,101.15384615384616,122.83333333333333,62.666666666666664,89.79166666666667,88.4363722697056,20.21122112211221
1970-01-01 01:51:04+00:00,101.3076923076923,122.41666666666667,62.875,89.95833333333333,88.47388414055081,20.206683168316832
1970-01-01 01:51:05+00:00,101.42307692307692,122.75,63.166666666666664,90.16666666666667,88.70370370370371,20.11881188118812
1970-01-01 01:51:06+00:00,101.5,123.70833333333333,63.125,90.375,89.01044634377968,20.072607260726073
1970-01-01 01:51:07+00:00,101.61538461538461,124.08333333333333,62.916666666666664,90.45833333333333,89.17170403402287,20.10973597359736
1970-01-01 01:51:08+00:00,101.6923076923077,123.75,62.791666666666664,90.375,89.33296172426607,20.10519801980198
1970-01-01 01:51:09+00:00,101.53846153846153,123.875,62.958333333333336,90.5,89.53268095297082,20.1006600660066
1970-01-01 01:51:10+00:00,101.5,124.16666666666667,63.0,90.625,89.54009248936785,20.096122112211223
